mrna_id	gene_id	locus_tag	chrom	old_start	old_end	new_start	new_end	overlap_gene_id	overlap_locus_tag	overlap_start	overlap_end	overlap_strand
rna-NM_001179142.1	gene-YHR012W	YHR012W	NC_001140.6	129481	130448	129481	130807	gene-YHR013C	YHR013C	130730	131446	-
rna-NM_001179148.1	gene-YHR018C	YHR018C	NC_001140.6	140011	141402	139442	141402	gene-YHR017W	YHR017W	138694	139851	+
rna-NM_001179152.1	gene-YHR022C	YHR022C	NC_001140.6	149575	150345	149168	150345	gene-YHR021W-A	YHR021W-A	149225	149680	+
rna-NM_001179154.1	gene-YHR024C	YHR024C	NC_001140.6	157744	159192	157429	159192	gene-YHR023W	YHR023W	151666	157452	+
rna-NM_001179163.1	gene-YHR033W	YHR033W	NC_001140.6	175548	176819	175548	177195	gene-YHR034C	YHR034C	176965	177999	-
rna-NM_001179165.1	gene-YHR035W	YHR035W	NC_001140.6	178219	180111	178219	181506	gene-YHR036W	YHR036W	180345	181760	+
rna-NM_001179166.1	gene-YHR036W	YHR036W	NC_001140.6	180345	181760	180345	182086	gene-YHR037W	YHR037W	181977	183704	+
rna-NM_001179169.1	gene-YHR039C	YHR039C	NC_001140.6	184875	186809	184683	186809	gene-YHR038W	YHR038W	184066	184758	+
rna-NM_001179171.1	gene-YHR041C	YHR041C	NC_001140.6	189131	189864	188845	189864	gene-YHR040W	YHR040W	187924	189024	+
rna-NM_001179172.1	gene-YHR042W	YHR042W	NC_001140.6	190543	192618	190543	192853	gene-YHR043C	YHR043C	192805	193545	-
rna-NM_001179176.1	gene-YHR046C	YHR046C	NC_001140.6	197398	198285	197150	198285	gene-YHR045W	YHR045W	195551	197233	+
rna-NM_001179178.1	gene-YHR048W	YHR048W	NC_001140.6	204607	206151	204607	206471	gene-YHR049W	YHR049W	206462	207193	+
rna-NM_001179180.1	gene-YHR050W	YHR050W	NC_001140.6	207654	209303	207654	209533	gene-YHR050W-A	YHR050W-A	209475	209645	+
rna-NM_001184652.1	gene-YHR050W-A	YHR050W-A	NC_001140.6	209475	209645	209475	209718	gene-YHR051W	YHR051W	209705	210151	+
rna-NM_001179191.1	gene-YHR061C	YHR061C	NC_001140.6	221534	222478	221261	222478	gene-YHR060W	YHR060W	220725	221270	+
rna-NM_001179197.1	gene-YHR067W	YHR067W	NC_001140.6	230970	231812	230970	232148	gene-YHR068W	YHR068W	232133	233296	+
rna-NM_001179198.1	gene-YHR068W	YHR068W	NC_001140.6	232133	233296	232133	233637	gene-YHR069C	YHR069C	233579	234658	-
rna-NM_001179204.1	gene-YHR074W	YHR074W	NC_001140.6	246193	248337	246193	248486	gene-YHR075C	YHR075C	248439	249641	-
rna-NM_001179219.1	gene-YHR089C	YHR089C	NC_001140.6	282681	283298	282352	283298	gene-YHR088W	YHR088W	281495	282382	+
rna-NM_001179230.1	gene-YHR100C	YHR100C	NC_001140.6	314116	314673	313828	314673	gene-YHR099W	YHR099W	302761	313995	+
rna-NM_001179231.1	gene-YHR101C	YHR101C	NC_001140.6	314874	315968	314573	315968	gene-YHR100C	YHR100C	314116	314673	-
rna-NM_001179235.1	gene-YHR105W	YHR105W	NC_001140.6	324766	325410	324766	325640	gene-YHR106W	YHR106W	325598	326626	+
rna-NM_001179240.1	gene-YHR110W	YHR110W	NC_001140.6	332282	332920	332282	333095	gene-YHR111W	YHR111W	333072	334394	+
rna-NM_001179242.1	gene-YHR112C	YHR112C	NC_001140.6	334527	335663	334230	335663	gene-YHR111W	YHR111W	333072	334394	+
rna-NM_001179241.1	gene-YHR111W	YHR111W	NC_001140.6	333072	334394	333072	336063	gene-YHR112C	YHR112C	334527	335663	-
rna-NM_001179246.1	gene-YHR116W	YHR116W	NC_001140.6	341665	342120	341665	342355	gene-YHR117W	YHR117W	342349	344268	+
rna-NM_001179248.1	gene-YHR118C	YHR118C	NC_001140.6	344321	345628	344218	345628	gene-YHR117W	YHR117W	342349	344268	+
rna-NM_001179247.1	gene-YHR117W	YHR117W	NC_001140.6	342349	344268	342349	344563	gene-YHR118C	YHR118C	344321	345628	-
rna-NM_001179252.1	gene-YHR122W	YHR122W	NC_001140.6	353625	354320	353625	354845	gene-YHR123W	YHR123W	354815	356081	+
rna-NM_001179259.1	gene-YHR129C	YHR129C	NC_001140.6	362999	364153	361737	364153	gene-YHR128W	YHR128W	362115	362765	+
rna-NM_001179258.1	gene-YHR128W	YHR128W	NC_001140.6	362115	362765	362115	363084	gene-YHR129C	YHR129C	362999	364153	-
rna-NM_001179261.1	gene-YHR131C	YHR131C	NC_001140.6	365340	367892	365064	367892	gene-YHR130C	YHR130C	364965	365300	-
rna-NM_001184441.1	gene-YHR132W-A	YHR132W-A	NC_001140.6	370054	370449	370054	370758	gene-YHR133C	YHR133C	370722	371597	-
rna-NM_001179265.1	gene-YHR135C	YHR135C	NC_001140.6	372694	374310	372311	374310	gene-YHR134W	YHR134W	371749	372558	+
rna-NM_001179264.1	gene-YHR134W	YHR134W	NC_001140.6	371749	372558	371749	373363	gene-YHR135C	YHR135C	372694	374310	-
rna-NM_001179268.1	gene-YHR138C	YHR138C	NC_001140.6	377355	377699	377215	377699	gene-YHR137W	YHR137W	375709	377250	+
rna-NM_001179267.1	gene-YHR137W	YHR137W	NC_001140.6	375709	377250	375709	377395	gene-YHR138C	YHR138C	377355	377699	-
rna-NM_001179269.1	gene-YHR139C	YHR139C	NC_001140.6	378219	379199	377925	379199	gene-YNCH0011W	YNCH0011W	378254	379237	+
rna-NM_001179273.1	gene-YHR143W-A	YHR143W-A	NC_001140.6	387233	387445	387233	387811	gene-YHR144C	YHR144C	387788	388726	-
rna-NM_001179279.1	gene-YHR148W	YHR148W	NC_001140.6	393534	394085	393534	394485	gene-YHR149C	YHR149C	394455	396659	-
rna-NM_001179284.1	gene-YHR153C	YHR153C	NC_001140.6	402086	402682	401351	402682	gene-YHR152W	YHR152W	401434	401955	+
rna-NM_001179287.1	gene-YHR156C	YHR156C	NC_001140.6	411384	412406	410869	412406	gene-YNCH0014W	YNCH0014W	411228	411317	+
rna-NM_001179290.1	gene-YHR159W	YHR159W	NC_001140.6	417549	419063	417549	420326	gene-YHR160C	YHR160C	419221	420072	-
rna-NM_001179294.1	gene-YHR163W	YHR163W	NC_001140.6	423724	424473	423724	424892	gene-YHR164C	YHR164C	424610	429178	-
rna-NM_001179298.1	gene-YHR167W	YHR167W	NC_001140.6	439342	440127	439342	440643	gene-YHR168W	YHR168W	440377	441933	+
rna-NM_001179303.1	gene-YHR172W	YHR172W	NC_001140.6	448335	450806	448335	451165	gene-YHR173C	YHR173C	450815	451153	-
rna-NM_001179305.1	gene-YHR174W	YHR174W	NC_001140.6	451327	452640	451327	452951	gene-YHR175W	YHR175W	452872	453441	+
rna-NM_001179306.3	gene-YHR175W	YHR175W	NC_001140.6	452872	453441	452872	453697	gene-YHR175W-A	YHR175W-A	453558	453707	+
rna-NM_001179312.3	gene-YHR181W	YHR181W	NC_001140.6	467228	467914	467228	468251	gene-YHR182W	YHR182W	468219	470576	+
rna-NM_001179319.1	gene-YHR188C	YHR188C	NC_001140.6	482005	483837	481839	483837	gene-YHR187W	YHR187W	480990	481919	+
rna-NM_001179318.3	gene-YHR187W	YHR187W	NC_001140.6	480990	481919	480990	482039	gene-YHR188C	YHR188C	482005	483837	-
rna-NM_001179322.3	gene-YHR191C	YHR191C	NC_001140.6	486230	486631	485918	486631	gene-YHR190W	YHR190W	484845	486179	+
rna-NM_001179321.1	gene-YHR190W	YHR190W	NC_001140.6	484845	486179	484845	486341	gene-YHR191C	YHR191C	486230	486631	-
rna-NM_001179324.3	gene-YHR193C	YHR193C	NC_001140.6	487712	488236	487288	488236	gene-YHR192W	YHR192W	486826	487662	+
rna-NM_001179323.1	gene-YHR192W	YHR192W	NC_001140.6	486826	487662	486826	487852	gene-YHR193C	YHR193C	487712	488236	-
rna-NM_001179326.3	gene-YHR195W	YHR195W	NC_001140.6	490747	491712	490747	492305	gene-YHR196W	YHR196W	491931	493658	+
rna-NM_001179329.1	gene-YHR198C	YHR198C	NC_001140.6	496315	497280	496153	497280	gene-YHR197W	YHR197W	493896	496187	+
rna-NM_001179328.4	gene-YHR197W	YHR197W	NC_001140.6	493896	496187	493896	496330	gene-YHR198C	YHR198C	496315	497280	-
rna-NM_001179332.1	gene-YHR201C	YHR201C	NC_001140.6	499950	501143	499799	501143	gene-YHR200W	YHR200W	499079	499885	+
rna-NM_001179331.3	gene-YHR200W	YHR200W	NC_001140.6	499079	499885	499079	500398	gene-YHR201C	YHR201C	499950	501143	-
rna-NM_001179334.1	gene-YHR203C	YHR203C	NC_001140.6	504476	505530	504188	505530	gene-YHR202W	YHR202W	502388	504196	+
rna-NM_001179341.3	gene-YHR210C	YHR210C	NC_001140.6	520712	521737	520305	521737	gene-YHR209W	YHR209W	519437	520312	+
rna-NM_001179340.1	gene-YHR209W	YHR209W	NC_001140.6	519437	520312	519437	520726	gene-YHR210C	YHR210C	520712	521737	-
rna-NM_001182494.1	gene-YML131W	YML131W	NC_001145.3	10198	11295	10198	11562	gene-YML130C	YML130C	11483	13174	-
rna-NM_001182488.1	gene-YML125C	YML125C	NC_001145.3	20761	21699	20533	21699	gene-YML126C	YML126C	19060	20535	-
rna-NM_001182487.1	gene-YML124C	YML124C	NC_001145.3	22048	23683	21894	23683	gene-YNCM0001W	YNCM0001W	23564	26578	+
rna-NM_001182486.1	gene-YML123C	YML123C	NC_001145.3	24037	25800	23886	25800	gene-YNCM0001W	YNCM0001W	23564	26578	+
rna-NM_001348863.1	gene-YML122C	YML122C	NC_001145.3	26038	26418	25840	26418	gene-YNCM0001W	YNCM0001W	23564	26578	+
rna-NM_001182472.1	gene-YML110C	YML110C	NC_001145.3	50031	50954	49089	50954	gene-YML111W	YML111W	46942	49704	+
rna-NM_001182469.1	gene-YML107C	YML107C	NC_001145.3	55265	56269	55090	56269	gene-YML108W	YML108W	54793	55110	+
rna-NM_001182470.1	gene-YML108W	YML108W	NC_001145.3	54793	55110	54793	55762	gene-YML107C	YML107C	55265	56269	-
rna-NM_001182462.1	gene-YML101C	YML101C	NC_001145.3	69735	70088	69628	70088	gene-YML102W	YML102W	68294	69700	+
rna-NM_001182464.1	gene-YML102W	YML102W	NC_001145.3	68294	69700	68294	69753	gene-YML101C	YML101C	69735	70088	-
rna-NM_001182458.1	gene-YML098W	YML098W	NC_001145.3	77267	77770	77267	78336	gene-YML097C	YML097C	78335	79690	-
rna-NM_001182454.1	gene-YML095C	YML095C	NC_001145.3	81481	82113	80486	82113	gene-YML096W	YML096W	79909	81486	+
rna-NM_001182456.1	gene-YML096W	YML096W	NC_001145.3	79909	81486	79909	81776	gene-YML095C	YML095C	81481	82113	-
rna-NM_001182441.1	gene-YML082W	YML082W	NC_001145.3	101862	103811	101862	104005	gene-YML081C-A	YML081C-A	103983	104162	-
rna-NM_001182438.1	gene-YML079W	YML079W	NC_001145.3	110247	110852	110247	111023	gene-YML078W	YML078W	111002	111550	+
rna-NM_001182437.1	gene-YML078W	YML078W	NC_001145.3	111002	111550	111002	111870	gene-YML077W	YML077W	111865	112344	+
rna-NM_001182436.1	gene-YML077W	YML077W	NC_001145.3	111865	112344	111865	112541	gene-YML076C	YML076C	112513	115347	-
rna-NM_001182432.1	gene-YML073C	YML073C	NC_001145.3	123227	124172	120562	124172	gene-YML074C	YML074C	120089	121324	-
rna-NM_001182426.1	gene-YML067C	YML067C	NC_001145.3	139063	140214	138245	140214	gene-YML068W	YML068W	137550	138944	+
rna-NM_001182427.1	gene-YML068W	YML068W	NC_001145.3	137550	138944	137550	139608	gene-YML067C	YML067C	139063	140214	-
rna-NM_001182423.1	gene-YML064C	YML064C	NC_001145.3	145139	145876	144861	145876	gene-YML065W	YML065W	142210	144954	+
rna-NM_001182421.1	gene-YML062C	YML062C	NC_001145.3	147505	148683	147244	148683	gene-YML063W	YML063W	146482	147249	+
rna-NM_001182422.1	gene-YML063W	YML063W	NC_001145.3	146482	147249	146482	147506	gene-YML062C	YML062C	147505	148683	-
rna-NM_001182419.1	gene-YML060W	YML060W	NC_001145.3	151871	153001	151871	153220	gene-YML059C	YML059C	153219	158258	-
rna-NM_001182414.1	gene-YML056C	YML056C	NC_001145.3	162194	164176	162081	164176	gene-YNCM0005C	YNCM0005C	163535	163620	-
rna-NM_001182400.1	gene-YML042W	YML042W	NC_001145.3	192788	194800	192788	194918	gene-YML041C	YML041C	194913	195755	-
rna-NM_001182392.1	gene-YML035C	YML035C	NC_001145.3	206428	208860	206178	208860	gene-YML036W	YML036W	205642	206293	+
rna-NM_001182394.1	gene-YML036W	YML036W	NC_001145.3	205642	206293	205642	206896	gene-YML035C	YML035C	206428	208860	-
rna-NM_001182387.1	gene-YML029W	YML029W	NC_001145.3	217362	219878	217362	220204	gene-YML028W	YML028W	220138	220728	+
rna-NM_001182380.1	gene-YML022W	YML022W	NC_001145.3	228937	229500	228937	230504	gene-YML021C	YML021C	229734	230813	-
rna-NM_001182372.1	gene-YML014W	YML014W	NC_001145.3	243225	244064	243225	244160	gene-YML013W	YML013W	244149	245903	+
rna-NM_001182371.1	gene-YML013W	YML013W	NC_001145.3	244149	245903	244149	246141	gene-YML012W	YML012W	246116	246751	+
rna-NM_001182368.1	gene-YML011C	YML011C	NC_001145.3	246895	247428	246560	247428	gene-YML012W	YML012W	246116	246751	+
rna-NM_001182369.1	gene-YML012W	YML012W	NC_001145.3	246116	246751	246116	246929	gene-YML011C	YML011C	246895	247428	-
rna-NM_001182359.1	gene-YML004C	YML004C	NC_001145.3	261705	262685	261569	262685	gene-YML005W	YML005W	260221	261609	+
rna-NM_001182504.1	gene-YMR008C	YMR008C	NC_001145.3	280590	282584	280251	282584	gene-YMR007W	YMR007W	279960	280340	+
rna-NM_001182505.1	gene-YMR009W	YMR009W	NC_001145.3	284102	284641	284102	285663	gene-YMR010W	YMR010W	285100	286317	+
rna-NM_001182517.1	gene-YMR021C	YMR021C	NC_001145.3	317165	318418	316880	318418	gene-YMR020W	YMR020W	315377	316903	+
rna-NM_001182518.1	gene-YMR022W	YMR022W	NC_001145.3	318680	319177	318680	319490	gene-YMR023C	YMR023C	319437	321017	-
rna-NM_001182522.1	gene-YMR026C	YMR026C	NC_001145.3	324236	325435	324159	325435	gene-YMR025W	YMR025W	323300	324187	+
rna-NM_001182521.1	gene-YMR025W	YMR025W	NC_001145.3	323300	324187	323300	324273	gene-YMR026C	YMR026C	324236	325435	-
rna-NM_001182525.1	gene-YMR029C	YMR029C	NC_001145.3	328660	330231	328396	330231	gene-YMR028W	YMR028W	327482	328582	+
rna-NM_001182524.1	gene-YMR028W	YMR028W	NC_001145.3	327482	328582	327482	328684	gene-YMR029C	YMR029C	328660	330231	-
rna-NM_001182529.1	gene-YMR032W	YMR032W	NC_001145.3	335298	337307	335298	337473	gene-YMR030W-A	YMR030W-A	337313	337603	+
rna-NM_001182530.1	gene-YMR033W	YMR033W	NC_001145.3	337788	339277	337788	339502	gene-YMR034C	YMR034C	339418	340722	-
rna-NM_001182533.1	gene-YMR036C	YMR036C	NC_001145.3	341856	343520	340819	343520	gene-YMR035W	YMR035W	341142	341675	+
rna-NM_001182532.1	gene-YMR035W	YMR035W	NC_001145.3	341142	341675	341142	341963	gene-YMR036C	YMR036C	341856	343520	-
rna-NM_001182538.1	gene-YMR041C	YMR041C	NC_001145.3	350966	351973	350845	351973	gene-YMR040W	YMR040W	350381	350863	+
rna-NM_001182546.1	gene-YMR049C	YMR049C	NC_001145.3	368094	370517	367916	370517	gene-YMR048W	YMR048W	366981	367934	+
rna-NM_001182545.1	gene-YMR048W	YMR048W	NC_001145.3	366981	367934	366981	368134	gene-YMR049C	YMR049C	368094	370517	-
rna-NM_001182550.1	gene-YMR052W	YMR052W	NC_001145.3	379586	380200	379586	380963	gene-YMR053C	YMR053C	380346	382898	-
rna-NM_001182558.1	gene-YMR060C	YMR060C	NC_001145.3	391532	392515	391420	392515	gene-YMR059W	YMR059W	391099	391485	+
rna-NM_001182557.1	gene-YMR059W	YMR059W	NC_001145.3	391099	391485	391099	392299	gene-YMR060C	YMR060C	391532	392515	-
rna-NM_001182560.1	gene-YMR062C	YMR062C	NC_001145.3	395054	396379	394768	396379	gene-YMR061W	YMR061W	392755	394788	+
rna-NM_001182561.1	gene-YMR063W	YMR063W	NC_001145.3	397077	397796	397077	398667	gene-YMR064W	YMR064W	397903	399459	+
rna-NM_001182565.1	gene-YMR067C	YMR067C	NC_001145.3	404323	405573	404205	405573	gene-YMR066W	YMR066W	401541	404237	+
rna-NM_001182568.1	gene-YMR070W	YMR070W	NC_001145.3	409154	410626	409154	410776	gene-YMR071C	YMR071C	410762	411265	-
rna-NM_001182571.1	gene-YMR073C	YMR073C	NC_001145.3	412268	412873	411758	412873	gene-YMR072W	YMR072W	411569	412120	+
rna-NM_001182570.1	gene-YMR072W	YMR072W	NC_001145.3	411569	412120	411569	412363	gene-YMR073C	YMR073C	412268	412873	-
rna-NM_001182574.1	gene-YMR075W	YMR075W	NC_001145.3	413982	416036	413982	416150	gene-YMR075C-A	YMR075C-A	415688	416053	-
rna-NM_001182588.1	gene-YMR088C	YMR088C	NC_001145.3	443414	445102	443266	445102	gene-YMR087W	YMR087W	442527	443381	+
rna-NM_001182587.1	gene-YMR087W	YMR087W	NC_001145.3	442527	443381	442527	443483	gene-YMR088C	YMR088C	443414	445102	-
rna-NM_001182591.1	gene-YMR091C	YMR091C	NC_001145.3	450058	451365	449883	451365	gene-YMR090W	YMR090W	449245	449928	+
rna-NM_001182590.1	gene-YMR090W	YMR090W	NC_001145.3	449245	449928	449245	450082	gene-YMR091C	YMR091C	450058	451365	-
rna-NM_001182594.1	gene-YMR094W	YMR094W	NC_001145.3	455825	457261	455825	457882	gene-YMR095C	YMR095C	457285	457959	-
rna-NM_001182596.1	gene-YMR096W	YMR096W	NC_001145.3	458408	459301	458408	459541	gene-YMR097C	YMR097C	459424	460527	-
rna-NM_001182606.1	gene-YMR106C	YMR106C	NC_001145.3	478301	480190	477713	480190	gene-YMR105W-A	YMR105W-A	478064	478258	+
rna-NM_001184614.1	gene-YMR105W-A	YMR105W-A	NC_001145.3	478064	478258	478064	478326	gene-YMR106C	YMR106C	478301	480190	-
rna-NM_001182610.1	gene-YMR110C	YMR110C	NC_001145.3	490394	491992	490226	491992	gene-YMR109W	YMR109W	486587	490246	+
rna-NM_001182614.1	gene-YMR114C	YMR114C	NC_001145.3	496343	497449	496217	497449	gene-YMR113W	YMR113W	494999	496282	+
rna-NM_001182613.1	gene-YMR113W	YMR113W	NC_001145.3	494999	496282	494999	496344	gene-YMR114C	YMR114C	496343	497449	-
rna-NM_001182616.1	gene-YMR116C	YMR116C	NC_001145.3	499456	500688	499232	500688	gene-YNCM0026C	YNCM0026C	499984	500072	-
rna-NM_001182632.1	gene-YMR131C	YMR131C	NC_001145.3	533163	534698	532939	534698	gene-YMR130W	YMR130W	532119	533027	+
rna-NM_001182631.1	gene-YMR130W	YMR130W	NC_001145.3	532119	533027	532119	533172	gene-YMR131C	YMR131C	533163	534698	-
rna-NM_001182633.1	gene-YMR132C	YMR132C	NC_001145.3	534944	535570	534530	535570	gene-YMR131C	YMR131C	533163	534698	-
rna-NM_001182636.1	gene-YMR135C	YMR135C	NC_001145.3	538689	540056	538513	540056	gene-YMR134W	YMR134W	537838	538551	+
rna-NM_001182635.1	gene-YMR134W	YMR134W	NC_001145.3	537838	538551	537838	538873	gene-YMR135C	YMR135C	538689	540056	-
rna-NM_001182639.1	gene-YMR137C	YMR137C	NC_001145.3	542978	544963	542851	544963	gene-YMR136W	YMR136W	541199	542881	+
rna-NM_001182640.1	gene-YMR138W	YMR138W	NC_001145.3	545155	545730	545155	546587	gene-YMR139W	YMR139W	546125	547237	+
rna-NM_001348868.1	gene-YMR141C	YMR141C	NC_001145.3	549736	550044	548471	550044	gene-YMR140W	YMR140W	547714	549183	+
rna-NM_001182642.1	gene-YMR140W	YMR140W	NC_001145.3	547714	549183	547714	550024	gene-YMR141C	YMR141C	549736	550044	-
rna-NM_001182644.1	gene-YMR142C	YMR142C	NC_001145.3	550206	551207	549911	551207	gene-YMR141C	YMR141C	549736	550044	-
rna-NM_001182649.2	gene-YMR147W	YMR147W	NC_001145.3	559199	560812	559199	560812	gene-YMR148W	YMR148W	560366	560812	+
rna-NM_001182650.1	gene-YMR148W	YMR148W	NC_001145.3	560366	560812	560366	560984	gene-YMR147W	YMR147W	559199	560812	+
rna-NM_001182657.1	gene-YMR154C	YMR154C	NC_001145.3	565999	568182	565795	568182	gene-YMR153W	YMR153W	564435	565862	+
rna-NM_001182656.1	gene-YMR153W	YMR153W	NC_001145.3	564435	565862	564435	566659	gene-YMR154C	YMR154C	565999	568182	-
rna-NM_001182658.1	gene-YMR155W	YMR155W	NC_001145.3	568551	570194	568551	570353	gene-YMR156C	YMR156C	570300	571016	-
rna-NM_001182672.1	gene-YMR168C	YMR168C	NC_001145.3	597332	599158	596541	599158	gene-YMR167W	YMR167W	594886	597195	+
rna-NM_001182671.1	gene-YMR167W	YMR167W	NC_001145.3	594886	597195	594886	599373	gene-YMR168C	YMR168C	597332	599158	-
rna-NM_001182671.1	gene-YMR167W	YMR167W	NC_001145.3	594886	597195	594886	599373	gene-YMR169C	YMR169C	599352	600872	-
rna-NM_001182681.1	gene-YMR175W	YMR175W	NC_001145.3	611016	611255	611016	611345	gene-YMR175W-A	YMR175W-A	611314	611508	+
rna-NM_001182686.1	gene-YMR180C	YMR180C	NC_001145.3	622251	623213	622107	623213	gene-YMR179W	YMR179W	619858	622134	+
rna-NM_001184615.1	gene-YMR182W-A	YMR182W-A	NC_001145.3	625811	625897	625811	626600	gene-YNCM0030W	YNCM0030W	626349	626654	+
rna-NM_001182689.1	gene-YMR183C	YMR183C	NC_001145.3	626921	627808	626562	627808	gene-YNCM0030W	YNCM0030W	626349	626654	+
rna-NM_001182690.1	gene-YMR184W	YMR184W	NC_001145.3	628189	628785	628189	631144	gene-YMR185W	YMR185W	629025	631970	+
rna-NM_001182693.1	gene-YMR187C	YMR187C	NC_001145.3	634689	635984	634467	635984	gene-YMR186W	YMR186W	632355	634472	+
rna-NM_001182700.1	gene-YMR193W	YMR193W	NC_001145.3	650036	650812	650036	651313	gene-YMR194W	YMR194W	651145	651910	+
rna-NM_001184524.1	gene-YMR194C-B	YMR194C-B	NC_001145.3	652594	652887	652319	652887	gene-YNCM0031W	YNCM0031W	652275	652532	+
rna-NM_001182704.1	gene-YMR197C	YMR197C	NC_001145.3	658545	659198	658220	659198	gene-YMR196W	YMR196W	655076	658342	+
rna-NM_001182705.1	gene-YMR198W	YMR198W	NC_001145.3	659745	661529	659745	662654	gene-YMR199W	YMR199W	662644	664284	+
rna-NM_001182707.1	gene-YMR200W	YMR200W	NC_001145.3	664752	665522	664752	665979	gene-YMR201C	YMR201C	665845	667044	-
rna-NM_001182716.1	gene-YMR209C	YMR209C	NC_001145.3	685911	687284	685721	687284	gene-YMR208W	YMR208W	684467	685798	+
rna-NM_001182717.1	gene-YMR210W	YMR210W	NC_001145.3	687516	688865	687516	689096	gene-YMR211W	YMR211W	689083	690510	+
rna-NM_001182719.1	gene-YMR212C	YMR212C	NC_001145.3	690695	693043	689895	693043	gene-YMR211W	YMR211W	689083	690510	+
rna-NM_001182718.1	gene-YMR211W	YMR211W	NC_001145.3	689083	690510	689083	690781	gene-YMR212C	YMR212C	690695	693043	-
rna-NM_001182721.1	gene-YMR214W	YMR214W	NC_001145.3	695350	696483	695350	696841	gene-YMR215W	YMR215W	696796	698370	+
rna-NM_001182724.1	gene-YMR217W	YMR217W	NC_001145.3	701790	703367	701790	703599	gene-YMR218C	YMR218C	703579	706887	-
rna-NM_001182727.1	gene-YMR220W	YMR220W	NC_001145.3	712316	713671	712316	713936	gene-YMR221C	YMR221C	713931	715445	-
rna-NM_001182730.1	gene-YMR223W	YMR223W	NC_001145.3	716715	718130	716715	718575	gene-YMR224C	YMR224C	718575	720653	-
rna-NM_001182737.1	gene-YMR230W	YMR230W	NC_001145.3	732414	733141	732414	733454	gene-YMR230W-A	YMR230W-A	733268	733456	+
rna-NM_001182742.1	gene-YMR235C	YMR235C	NC_001145.3	741512	742735	741288	742735	gene-YMR234W	YMR234W	740266	741312	+
rna-NM_001182743.1	gene-YMR236W	YMR236W	NC_001145.3	742971	743444	742971	743897	gene-YMR237W	YMR237W	743749	745923	+
rna-NM_001182749.1	gene-YMR242C	YMR242C	NC_001145.3	753225	754220	752894	754220	gene-YMR241W	YMR241W	751961	752905	+
rna-NM_001182750.1	gene-YMR243C	YMR243C	NC_001145.3	754838	756166	754245	756166	gene-YMR242W-A	YMR242W-A	754297	754386	+
rna-NM_001182754.1	gene-YMR246W	YMR246W	NC_001145.3	759807	761891	759807	762110	gene-YNCM0034C	YNCM0034C	762110	763113	-
rna-NM_001182769.2	gene-YMR262W	YMR262W	NC_001145.3	793726	794667	793726	794954	gene-YMR263W	YMR263W	794919	795524	+
rna-NM_001182772.1	gene-YMR265C	YMR265C	NC_001145.3	796540	797925	796244	797925	gene-YMR264W	YMR264W	795805	796416	+
rna-NM_001182771.1	gene-YMR264W	YMR264W	NC_001145.3	795805	796416	795805	797429	gene-YMR265C	YMR265C	796540	797925	-
rna-NM_001182775.1	gene-YMR268C	YMR268C	NC_001145.3	802888	804222	802676	804222	gene-YMR267W	YMR267W	801772	802704	+
rna-NM_001182774.1	gene-YMR267W	YMR267W	NC_001145.3	801772	802704	801772	802965	gene-YMR268C	YMR268C	802888	804222	-
rna-NM_001182777.1	gene-YMR270C	YMR270C	NC_001145.3	805326	806423	805069	806423	gene-YMR269W	YMR269W	804456	805091	+
rna-NM_001182780.1	gene-YMR273C	YMR273C	NC_001145.3	811233	813980	811107	813980	gene-YMR272W-B	YMR272W-B	811089	811196	+
rna-NM_001182786.1	gene-YMR279C	YMR279C	NC_001145.3	824729	826351	824610	826351	gene-YMR278W	YMR278W	822763	824631	+
rna-NM_001182785.1	gene-YMR278W	YMR278W	NC_001145.3	822763	824631	822763	826662	gene-YMR279C	YMR279C	824729	826351	-
rna-NM_001182789.1	gene-YMR282C	YMR282C	NC_001145.3	833356	835098	833210	835098	gene-YMR281W	YMR281W	832339	833253	+
